0.000000000,-0.000000000,-0.000000000,0.174532920,-0.174532920,0.000000000,-0.000000000,0.000000000,-0.000000000,0.000000000,-0.000000000,0.000000000,-0.000000000,-0.000000000,0.000000000,-0.000000000,0.000000000,-0.000000000,-0.000000000,0.000000000,0.000000000
0.000000000,0.006123676,-0.006123676,0.180350423,-0.180350423,0.015913902,0.015913902,-0.014084455,-0.014084455,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
0.000000000,0.012247352,-0.012247352,0.186167911,-0.186167911,0.031827804,0.031827804,-0.028168909,-0.028168909,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
0.000000000,0.018371027,-0.018371027,0.191985399,-0.191985399,0.047741707,0.047741707,-0.042253364,-0.042253364,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
0.000000000,0.024494704,-0.024494704,0.197802901,-0.197802901,0.063655607,0.063655607,-0.056337819,-0.056337819,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
0.000000000,0.030618379,-0.030618379,0.203620389,-0.203620389,0.079569511,0.079569511,-0.070422269,-0.070422269,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
0.000000000,0.036742054,-0.036742054,0.209437877,-0.209437877,0.095483415,0.095483415,-0.084506728,-0.084506728,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
0.000000000,0.042865731,-0.042865731,0.215255380,-0.215255380,0.111397319,0.111397319,-0.098591179,-0.098591179,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
0.000000000,0.048989408,-0.048989408,0.221072868,-0.221072868,0.127311215,0.127311215,-0.112675637,-0.112675637,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
0.000000000,0.055113081,-0.055113081,0.226890355,-0.226890355,0.143225119,0.143225119,-0.126760095,-0.126760095,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
0.000000000,0.061236758,-0.061236758,0.232707843,-0.232707843,0.159139022,0.159139022,-0.140844539,-0.140844539,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
0.000000000,0.067360431,-0.067360431,0.238525346,-0.238525346,0.175052926,0.175052926,-0.154928997,-0.154928997,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
